,STATE,CountyNo,BelowUni,AboveUni
1782,ID,43,40.95515537261963,59.044843673706055
1783,IA,159,45.30685758590698,54.69314193725586
1784,AK,105,42.43119144439697,57.568809509277344
1785,IA,67,45.297576904296875,54.702423095703125
1786,LA,63,52.522101402282715,47.477895736694336
1787,IN,137,51.74893760681152,48.251060485839844
1788,GA,221,54.54458808898926,45.455413818359375
1789,MI,95,45.56176471710205,54.4382381439209
1790,MT,107,48.708008766174316,51.291988372802734
1791,SD,111,49.53560447692871,50.46439552307129
1792,NC,143,44.2207612991333,55.779239654541016
1793,PA,35,57.680768966674805,42.31922912597656
1794,IN,39,53.43679618835449,46.56320381164551
1795,ND,11,46.13917922973633,53.86081886291504
1796,IN,31,53.90764617919922,46.09235382080078
1797,IL,107,46.6381950378418,53.36180305480957
1798,TX,321,47.80678176879883,52.193220138549805
1799,VA,71,47.75738716125488,52.24261283874512
1800,TX,251,50.04864692687988,49.95135307312012
1801,OR,43,39.39113521575928,60.60886573791504
1802,IA,1,45.638110637664795,54.36189079284668
1803,NC,45,48.47338008880615,51.526620864868164
1804,WV,93,57.77942752838135,42.220571517944336
1805,OK,59,44.95341682434082,55.04658317565918
1806,KS,137,40.345603942871094,59.654396057128906
1807,SC,75,46.19841480255127,53.801584243774414
1808,TX,377,62.35028076171875,37.64971733093262
1809,GA,231,50.626426696777344,49.37357139587402
1810,MO,219,47.38825988769531,52.61174011230469
1811,KS,139,48.22791862487793,51.77208137512207
1812,OR,37,46.188565254211426,53.81143569946289
1813,TX,463,53.695756912231445,46.30424499511719
1814,ID,31,43.746506690979004,56.25349426269531
1815,PA,123,52.04579973220825,47.95420265197754
1816,OK,125,46.90813446044922,53.09186553955078
1817,AK,70,53.61819648742676,46.381805419921875
1818,OK,153,51.59787464141846,48.40212440490723
1819,WI,65,48.98227787017822,51.017723083496094
1820,TX,317,55.259077072143555,44.74092483520508
1821,OK,11,51.34516143798828,48.654836654663086
1822,ND,29,46.59793758392334,53.402061462402344
1823,MO,205,52.440792083740234,47.559207916259766
1824,KS,205,45.63511943817139,54.36488151550293
1825,CA,91,34.27454376220703,65.72545433044434
1826,TN,127,55.70297431945801,44.29702568054199
1827,OH,107,51.521628856658936,48.47837257385254
1828,MD,1,50.71072864532471,49.28927040100098
1829,OK,71,43.79318714141846,56.20681190490723
1830,NE,101,38.25008487701416,61.74991416931152
1831,WY,31,46.5162992477417,53.483699798583984
1832,MN,81,44.86336040496826,55.136640548706055
1833,MT,105,40.648709774017334,59.35128974914551
1834,OK,113,47.13831901550293,52.86167907714844
1835,MN,117,46.47796821594238,53.52203369140625
1836,KY,179,43.81915044784546,56.180850982666016
1837,TX,215,56.93678283691406,43.063215255737305
1838,OH,175,52.39801740646362,47.601980209350586
1839,PR,141,55.62351989746094,44.37648010253906
1840,MI,3,55.33675765991211,44.66324234008789
1841,GA,179,37.721195220947266,62.278804779052734
1842,IA,45,46.767144203186035,53.23285675048828
1843,PA,121,57.00448513031006,42.995513916015625
1844,VA,175,44.93704414367676,55.06295585632324
1845,OH,149,51.600504875183105,48.39949417114258
1846,TX,245,48.161264419555664,51.838735580444336
1847,TX,133,45.84627723693848,54.15372276306152
1848,IA,119,46.37852096557617,53.62147903442383
1849,MI,41,42.35343027114868,57.646568298339844
1850,NE,143,44.46281147003174,55.53719139099121
1851,CA,105,43.40263366699219,56.59736442565918
1852,GA,195,52.447858810424805,47.552141189575195
1853,AZ,7,41.401610374450684,58.59839057922363
1854,WI,3,43.82507371902466,56.1749267578125
1855,PR,129,52.7519474029541,47.2480525970459
1856,NC,161,47.04489803314209,52.95510292053223
1857,IL,95,46.610291481018066,53.38970756530762
1858,KS,117,49.83035850524902,50.16964149475098
1859,IL,155,43.828773975372314,56.17122459411621
1860,NE,151,48.926225662231445,51.07377243041992
1861,MO,129,52.74906826019287,47.25093078613281
1862,OH,155,54.58520317077637,45.414798736572266
1863,PA,47,55.778873443603516,44.22112846374512
1864,OH,11,49.99678182601929,50.00321578979492
1865,TX,499,47.407612800598145,52.592390060424805
1866,IN,161,52.97000598907471,47.02999305725098
1867,UT,37,44.756309509277344,55.243690490722656
1868,PA,115,55.41207313537598,44.58792686462402
1869,GA,295,51.02421569824219,48.97578430175781
1870,CA,77,48.302696228027344,51.697303771972656
1871,SC,71,51.37007141113281,48.62993049621582
1872,IA,99,47.35815763473511,52.6418399810791
1873,MN,127,45.04758024215698,54.95241928100586
1874,TN,103,56.66569232940674,43.334306716918945
1875,GA,63,48.52220058441162,51.47780227661133
1876,KS,13,45.74811553955078,54.251882553100586
1877,WI,11,48.04568862915039,51.95430946350098
1878,MI,39,41.46596717834473,58.53402900695801
1879,KY,221,44.12391185760498,55.876089096069336
1880,IA,85,46.393110275268555,53.60689163208008
1881,TX,465,54.5041561126709,45.4958438873291
1882,MO,157,55.234055519104004,44.76594352722168
1883,ND,25,43.977864265441895,56.02213478088379
1884,WY,41,44.55816173553467,55.44184112548828
1885,IN,91,50.13780403137207,49.86219596862793
1886,MI,147,42.165900230407715,57.83409881591797
1887,ID,61,38.548094749450684,61.451908111572266
1888,VA,530,54.0069694519043,45.993032455444336
1889,TN,145,47.954938888549805,52.045061111450195
1890,WA,41,40.27895927429199,59.72104072570801
1891,FL,53,45.413137435913086,54.586862564086914
1892,TX,89,53.770766258239746,46.22923469543457
1893,MS,63,52.660888671875,47.33910942077637
1894,NE,65,43.08335781097412,56.916643142700195
1895,MT,89,48.936638832092285,51.06336212158203
1896,MN,135,43.63373374938965,56.36626625061035
1897,WI,121,47.07316970825195,52.92683029174805
1898,TX,471,53.94184684753418,46.05815315246582
1899,ND,37,44.25355291366577,55.74644660949707
1900,NE,11,43.06971740722656,56.93028450012207
1901,VA,197,51.51744842529297,48.48255157470703
1902,ID,87,42.89099597930908,57.1090030670166
1903,IN,145,55.154507637023926,44.84549522399902
1904,MO,135,56.25932788848877,43.740671157836914
1905,NY,17,51.76959991455078,48.23040008544922
1906,ND,79,36.08606719970703,63.913930892944336
1907,MO,131,52.294941902160645,47.70505714416504
1908,KS,145,43.60406970977783,56.39592933654785
1909,MD,11,54.96875286102295,45.03124809265137
1910,VA,620,47.92214775085449,52.07785224914551
1911,PA,83,55.043296813964844,44.956703186035156
1912,MO,117,52.06409168243408,47.935909271240234
1913,WA,21,48.57126998901367,51.428728103637695
1914,LA,107,60.956939697265625,39.04306221008301
1915,IL,185,39.291425704956055,60.70857238769531
1916,WI,23,47.428914070129395,52.57108688354492
1917,MI,153,51.90199661254883,48.09800148010254
1918,TN,41,58.72141647338867,41.27858352661133
1919,MI,59,49.21454334259033,50.78545570373535
1920,MI,71,50.689374923706055,49.31062316894531
1921,OH,23,49.121243476867676,50.87875556945801
1922,NC,57,47.10108470916748,52.8989143371582
1923,TX,469,47.11211967468262,52.88788032531738
1924,OR,69,39.457014083862305,60.542985916137695
1925,IN,169,53.22520446777344,46.77479553222656
1926,MS,97,51.778093338012695,48.22190475463867
1927,IL,195,46.25888633728027,53.741111755371094
1928,AL,67,51.79302406311035,48.20697593688965
1929,FL,17,48.53760528564453,51.462392807006836
1930,NE,173,42.25460147857666,57.74539756774902
1931,SD,25,50.0,50.0
1932,NM,35,41.23739242553711,58.76260757446289
1933,IL,35,48.32567310333252,51.674325942993164
1934,AL,15,49.375054359436035,50.62494468688965
1935,TX,101,46.06003761291504,53.93996238708496
1936,ID,45,48.69438934326172,51.30561065673828
1937,NV,13,48.44715118408203,51.55284881591797
1938,TX,275,49.95938301086426,50.04061698913574
1939,MO,11,53.89931011199951,46.100690841674805
1940,OR,13,43.2341194152832,56.7658805847168
1941,IA,71,40.85268211364746,59.147315979003906
1942,MS,83,53.74357223510742,46.256425857543945
1943,AL,123,51.713722229003906,48.28628158569336
1944,SC,17,50.445682525634766,49.554317474365234
1945,TX,497,48.09258842468262,51.90740966796875
1946,MN,73,44.36074924468994,55.63924980163574
1947,IA,9,45.214356422424316,54.78564262390137
1948,MI,141,46.33289909362793,53.66710090637207
1949,WV,91,52.92223358154297,47.07776641845703
1950,NE,147,45.151726722717285,54.84827423095703
1951,IN,93,52.2150821685791,47.7849178314209
1952,IL,79,44.3232741355896,55.67672538757324
1953,TX,481,49.028873443603516,50.97112846374512
1954,ID,3,43.38480043411255,56.61519813537598
1955,TX,271,46.86090850830078,53.13909149169922
1956,TX,479,56.417274475097656,43.582725524902344
1957,PR,81,59.28090858459473,40.71909141540527
1958,TX,75,53.526495933532715,46.47350311279297
1959,TN,17,55.65275859832764,44.34724044799805
1960,NV,1,36.146942138671875,63.853057861328125
1961,KY,47,43.233981132507324,56.76601791381836
1962,TX,277,47.404913902282715,52.59508514404297
1963,UT,23,45.39755296707153,54.60244560241699
1964,IN,179,48.081167697906494,51.91883087158203
1965,IL,103,44.66310214996338,55.33689880371094
1966,ME,21,49.92687225341797,50.07312774658203
1967,MT,85,43.25378131866455,56.74621772766113
1968,PR,15,58.88979721069336,41.11020469665527
1969,NE,85,35.222052574157715,64.77795028686523
1970,WI,69,47.03344535827637,52.96655464172363
1971,KY,167,49.482760429382324,50.517242431640625
1972,OH,167,49.322166442871094,50.677833557128906
1973,PA,15,57.399654388427734,42.600345611572266
1974,NY,57,47.261136054992676,52.73886489868164
1975,OH,3,48.63876152038574,51.36123847961426
1976,IA,51,49.047874450683594,50.952125549316406
1977,NE,97,57.24267768859863,42.75732231140137
1978,KS,3,51.04443550109863,48.95556449890137
1979,IA,63,42.27075672149658,57.72924613952637
1980,GA,201,44.007019996643066,55.99297904968262
1981,OH,129,54.864877700805664,45.135122299194336
1982,CO,99,44.56745719909668,55.43254280090332
1983,IA,69,45.294447898864746,54.70555114746094
1984,IN,109,52.11397933959961,47.88601875305176
1985,IN,51,48.87596130371094,51.12403678894043
1986,FL,129,47.09056854248047,52.909433364868164
1987,TX,125,53.17313575744629,46.82686424255371
1988,WV,65,53.91835403442383,46.08164405822754
1989,MT,3,44.28098106384277,55.71901893615723
1990,TN,45,50.22409152984619,49.775909423828125
1991,WV,51,52.14395523071289,47.85604667663574
1992,MS,125,55.33596992492676,44.664031982421875
1993,ND,81,42.19512224197388,57.80487632751465
1994,KS,75,61.046865463256836,38.953134536743164
1995,IA,89,47.58785915374756,52.41214179992676
1996,TX,35,44.63503074645996,55.36497116088867
1997,OK,99,54.87401866912842,45.125980377197266
1998,MT,83,44.040541648864746,55.95945930480957
1999,AL,41,59.35563659667969,40.64436149597168
2000,AR,63,51.414066314697266,48.58593559265137
2001,IN,171,47.89304304122925,52.106956481933594
2002,MN,89,48.013447761535645,51.98655319213867
2003,TX,421,50.17165184020996,49.82834815979004
2004,CO,43,49.37844944000244,50.62154960632324
2005,IL,117,48.488616943359375,51.51138114929199
2006,MO,159,47.682190895080566,52.31781005859375
2007,TN,19,52.867326736450195,47.13267135620117
2008,MO,115,56.58896064758301,43.41103935241699
2009,OR,19,41.998969078063965,58.001033782958984
2010,NM,39,46.9716215133667,53.02837944030762
2011,MO,41,55.988593101501465,44.01140594482422
2012,IA,111,45.12644290924072,54.87355613708496
2013,PA,99,57.10602951049805,42.89397048950195
2014,OH,39,49.5119047164917,50.48809623718262
2015,LA,53,59.15924644470215,40.84075355529785
2016,VT,9,55.3894739151001,44.610525131225586
2017,MN,1,43.45435571670532,56.54564666748047
2018,OK,137,55.48881530761719,44.51118469238281
2019,VA,590,50.02649116516113,49.9735107421875
2020,TX,281,39.42391300201416,60.576087951660156
2021,IA,107,48.471678256988525,51.5283203125
2022,TX,395,52.68890953063965,47.31109046936035
2023,MI,1,48.84615421295166,51.15384483337402
2024,AL,119,49.28823184967041,50.71176719665527
2025,IN,61,51.84937000274658,48.1506290435791
2026,IA,7,44.4758243560791,55.5241756439209
2027,KS,109,37.41531944274902,62.584678649902344
2028,NC,111,47.27223491668701,52.727766036987305
2029,IN,7,49.9487886428833,50.051212310791016
2030,TX,431,59.58005237579346,40.41994857788086
2031,IL,99,46.12565231323242,53.87434768676758
2032,KY,1,56.96173667907715,43.03826332092285
2033,KY,163,45.98189163208008,54.018110275268555
2034,NC,93,41.993590354919434,58.00641059875488
2035,TX,435,57.25283622741699,42.747161865234375
2036,NE,125,42.15764236450195,57.842355728149414
2037,NY,49,53.18095111846924,46.819047927856445
2038,IL,175,50.27350902557373,49.72649002075195
2039,KS,209,52.27435302734375,47.725650787353516
2040,SC,1,52.546993255615234,47.45300483703613
2041,TX,213,48.5924711227417,51.40752983093262
2042,IL,57,46.97143745422363,53.028560638427734
2043,TX,67,55.763360023498535,44.236642837524414
2044,AR,109,51.95738983154297,48.04261016845703
2045,OK,121,49.62936496734619,50.37063407897949
2046,MI,87,44.96884727478027,55.031150817871094
2047,VA,193,52.34345817565918,47.65654182434082
2048,NE,95,47.38467597961426,52.615325927734375
2049,ID,7,42.381786823272705,57.618215560913086
2050,NE,61,43.04872703552246,56.95127296447754
2051,LA,11,49.92597770690918,50.07402038574219
2052,TN,155,50.19576549530029,49.80423545837402
2053,SC,81,54.922136306762695,45.077863693237305
2054,MO,227,53.92633628845215,46.07366180419922
2055,NE,15,46.97802257537842,53.021976470947266
2056,IA,65,49.78717231750488,50.21282958984375
2057,TX,191,53.58000946044922,46.41999053955078
2058,TX,185,52.88142395019531,47.11857604980469
2059,IN,53,50.43824768066406,49.56175231933594
2060,IN,95,50.92607116699219,49.073930740356445
2061,TN,161,56.31128215789795,43.68871879577637
2062,TX,459,48.1747407913208,51.82525825500488
2063,OH,135,52.6467342376709,47.353267669677734
2064,MS,115,50.76374053955078,49.23625946044922
2065,KY,101,50.229445457458496,49.77055549621582
2066,IA,195,44.98873710632324,55.01125907897949
2067,AL,45,45.584988594055176,54.41501045227051
2068,IA,109,43.02381134033203,56.9761905670166
2069,TX,137,51.8831672668457,48.1168327331543
2070,AR,33,50.459617614746094,49.54038047790527
2071,NY,35,47.83802795410156,52.16197395324707
2072,IA,5,49.99999809265137,50.0
2073,CA,49,47.11495494842529,52.88504600524902
2074,IL,123,45.793053150177,54.206947326660156
2075,LA,75,49.993523597717285,50.00647735595703
2076,SD,43,42.36775875091553,57.632240295410156
2077,TX,5,47.74903678894043,52.2509651184082
2078,KS,1,43.58222961425781,56.41777038574219
2079,MN,93,42.363221645355225,57.63677978515625
2080,VA,7,57.17368030548096,42.82632064819336
2081,NC,17,47.706268310546875,52.293731689453125
2082,FL,39,55.021928787231445,44.978071212768555
2083,MN,11,49.402945041656494,50.5970573425293
2084,MT,71,46.42361259460449,53.57638931274414
2085,IA,23,43.48375701904297,56.5162410736084
2086,MO,87,52.527743339538574,47.47225761413574
2087,OK,41,52.06552982330322,47.93446922302246
2088,TX,61,57.55573844909668,42.44426155090332
2089,MO,79,52.667372703552246,47.33262825012207
2090,TN,3,57.224937438964844,42.77506446838379
2091,SC,9,52.5529670715332,47.44703483581543
2092,WA,45,41.70924472808838,58.29075622558594
2093,OR,33,39.337042808532715,60.6629581451416
2094,AL,115,49.07746124267578,50.92253875732422
2095,MN,59,43.31074142456055,56.689260482788086
2096,OH,97,53.510151863098145,46.48984909057617
2097,PA,5,57.39331912994385,42.6066837310791
2098,IL,135,51.531005859375,48.46899604797363
2099,OK,75,50.8295373916626,49.170461654663086
2100,CA,5,38.76676273345947,61.23323631286621
2101,TX,129,39.98186779022217,60.018131256103516
2102,TX,363,47.66516304016113,52.3348388671875
2103,PR,109,52.686492919921875,47.31350517272949
2104,TN,63,55.38901710510254,44.61098098754883
2105,GA,255,58.122982025146484,41.87701606750488
2106,VA,159,55.46886444091797,44.531137466430664
2107,TX,199,50.829922676086426,49.17007637023926
2108,NE,3,42.408976554870605,57.59102439880371
2109,GA,257,58.11577796936035,41.88422203063965
2110,OR,9,42.36673641204834,57.633262634277344
2111,PA,113,56.56117630004883,43.43882369995117
2112,WV,35,54.9514856338501,45.04851531982422
2113,CA,115,41.63090896606445,58.36909103393555
2114,IN,33,52.89931774139404,47.10067939758301
2115,NY,121,49.6513729095459,50.3486270904541
2116,WA,25,48.530784606933594,51.469215393066406
2117,WI,27,48.987725257873535,51.012271881103516
2118,AR,69,52.75617980957031,47.24382019042969
2119,AK,282,47.19625997543335,52.80373764038086
2120,IL,45,48.64029407501221,51.35970878601074
2121,OK,57,48.70410346984863,51.29589653015137
2122,AR,91,48.94809818267822,51.05190086364746
2123,ID,21,51.51189088821411,48.488107681274414
2124,IL,131,48.03745126724243,51.96255111694336
2125,MI,7,42.04728317260742,57.95271873474121
2126,SC,37,53.00898742675781,46.991010665893555
2127,TN,55,57.50639724731445,42.493600845336914
2128,MO,113,50.579957008361816,49.4200439453125
2129,GA,23,48.92610168457031,51.07390022277832
2130,MO,175,48.30345058441162,51.69654846191406
2131,IL,21,51.62541580200195,48.374582290649414
2132,TX,147,50.4755334854126,49.52446746826172
2133,WV,71,67.13404273986816,32.86595630645752
2134,MO,186,46.65675926208496,53.343238830566406
2135,ME,25,51.097044944763184,48.9029541015625
2136,TN,53,52.72819900512695,47.27180099487305
2137,PA,25,54.82878589630127,45.17121505737305
2138,ID,9,48.83828067779541,51.16171836853027
2139,KS,187,52.97176933288574,47.02823257446289
2140,MS,155,52.764349937438965,47.23565101623535
2141,OK,129,44.10426139831543,55.89573860168457
2142,IN,71,51.724252700805664,48.275747299194336
2143,MS,3,51.1202507019043,48.8797492980957
2144,MN,51,41.13625717163086,58.86374092102051
2145,NC,171,49.26307487487793,50.73692512512207
2146,OH,157,58.093520164489746,41.90648078918457
2147,PA,97,60.23979091644287,39.760210037231445
2148,TX,285,54.50680732727051,45.49319076538086
2149,IA,161,43.64745092391968,56.35254669189453
2150,LA,115,51.27530479431152,48.724693298339844
2151,AR,105,52.41135787963867,47.58864402770996
2152,AL,105,57.73195838928223,42.26804161071777
2153,MT,87,41.237112045288086,58.762887954711914
2154,PA,61,59.24228572845459,40.75771522521973
2155,AR,9,46.126627922058105,53.873374938964844
2156,VA,53,52.64780521392822,47.35219192504883
2157,NC,153,47.522647857666016,52.47735404968262
2158,IA,37,51.07134008407593,48.92865753173828
2159,SC,39,53.26080131530762,46.73919677734375
2160,MS,1,56.2451229095459,43.7548770904541
2161,OH,139,52.608460426330566,47.39154052734375
2162,MI,155,43.49189043045044,56.508108139038086
2163,AR,5,46.324034690856934,53.67596435546875
2164,WV,67,60.0945405960083,39.90545845031738
2165,NE,13,41.26498031616211,58.73501968383789
2166,PA,59,57.53182888031006,42.468170166015625
2167,MS,27,45.4163761138916,54.5836238861084
2168,KS,55,52.02041435241699,47.97958755493164
2169,TN,79,59.45042324066162,40.549577713012695
2170,PR,49,56.924644470214844,43.075355529785156
2171,AR,29,54.609100341796875,45.390899658203125
2172,MS,77,52.92679977416992,47.07320022583008
2173,MO,33,56.0800895690918,43.91990852355957
2174,CA,99,50.076364517211914,49.92363357543945
2175,AL,55,48.06200408935547,51.937997817993164
2176,MT,77,51.35644245147705,48.64355659484863
2177,MO,225,50.74491024017334,49.25508689880371
2178,NM,5,47.22456932067871,52.77543067932129
2179,PA,51,59.31907844543457,40.68092346191406
2180,TX,307,50.9874324798584,49.0125675201416
2181,OK,117,53.10594463348389,46.894052505493164
2182,MT,65,49.729576110839844,50.27042579650879
2183,PR,151,54.01146125793457,45.98853874206543
2184,NC,167,45.53741645812988,54.46258544921875
2185,OH,69,50.38449144363403,49.61550712585449
2186,CO,63,43.30484390258789,56.69515800476074
2187,WA,77,52.87132263183594,47.128679275512695
2188,MI,109,48.80402231216431,51.195974349975586
2189,SC,31,53.71407699584961,46.28592491149902
2190,WV,57,54.85835266113281,45.14164924621582
2191,IA,93,47.70505714416504,52.29494285583496
2192,KY,197,59.62695503234863,40.37304496765137
2193,MN,29,50.55939483642578,49.44060516357422
2194,NM,33,47.57906436920166,52.420936584472656
2195,MN,165,53.25706481933594,46.74293327331543
2196,TN,89,52.03277397155762,47.967227935791016
2197,PR,123,65.56557083129883,34.43442916870117
2198,FL,55,51.828712463378906,48.17128562927246
2199,NC,181,51.75967597961426,48.24032402038574
2200,MO,217,52.563727378845215,47.436269760131836
2201,ID,29,43.34887886047363,56.651123046875
2202,IL,71,49.81176948547363,50.18823051452637
2203,WV,99,57.41068077087402,42.58931922912598
2204,KS,81,50.01967811584473,49.980323791503906
2205,TX,57,50.00697708129883,49.99302101135254
2206,KS,49,51.160335540771484,48.83966064453125
2207,TN,35,51.95835018157959,48.04165077209473
2208,TX,45,50.44247913360596,49.55752372741699
2209,TX,217,49.73500156402588,50.26499938964844
2210,OR,59,45.967567443847656,54.032432556152344
2211,OH,81,52.53132152557373,47.46867752075195
2212,AL,113,44.42209720611572,55.577903747558594
2213,MO,121,57.25512886047363,42.744873046875
2214,OH,119,53.60042190551758,46.39957809448242
2215,GA,191,52.10099124908447,47.899009704589844
2216,AR,35,50.60725021362305,49.392751693725586
2217,TX,337,49.03555393218994,50.96444320678711
2218,MS,127,49.975393295288086,50.02460861206055
2219,TX,73,50.64506721496582,49.35493278503418
2220,ND,99,46.852959632873535,53.14703941345215
2221,IA,55,52.10932731628418,47.89067268371582
2222,CA,103,42.70967769622803,57.29032325744629
2223,TN,25,56.55619430541992,43.44380760192871
2224,VA,17,51.21733856201172,48.78265953063965
2225,PR,95,55.8812141418457,44.1187858581543
2226,OH,53,55.476792335510254,44.52320861816406
2227,KS,107,48.80832099914551,51.191680908203125
2228,PR,7,59.8576774597168,40.14232063293457
2229,TX,17,62.23039245605469,37.76960754394531
2230,IL,81,42.06951141357422,57.93048858642578
2231,AL,33,51.28848075866699,48.71151924133301
2232,TX,411,56.16960525512695,43.83039474487305
2233,TX,403,49.458985328674316,50.541015625
2234,IN,147,51.62584686279297,48.3741512298584
2235,IN,77,52.24546241760254,47.754539489746094
2236,OH,147,52.76496601104736,47.235036849975586
2237,MO,91,53.94822978973389,46.05177116394043
2238,IA,3,45.433964252471924,54.566036224365234
2239,NM,6,48.87742233276367,51.122575759887695
2240,MN,85,40.53400897979736,59.46599006652832
2241,MN,97,47.54633140563965,52.45366668701172
2242,AR,55,55.431057929992676,44.56894302368164
2243,KY,3,56.43790245056152,43.56209945678711
2244,KS,33,41.212586641311646,58.78741264343262
2245,OK,29,58.72635364532471,41.27364921569824
2246,GA,277,50.81524848937988,49.18475151062012
2247,GA,143,54.180585861206055,45.819414138793945
2248,CO,87,51.68400192260742,48.31599807739258
2249,ID,35,42.603464126586914,57.396535873413086
2250,ND,43,46.82814121246338,53.171857833862305
2251,MS,137,47.420026779174805,52.57996940612793
2252,AK,198,46.85958003997803,53.14042282104492
2253,LA,95,49.855478286743164,50.14452362060547
2254,SD,41,51.81875991821289,48.18123817443848
2255,WY,27,41.77726459503174,58.22273635864258
2256,GA,147,52.80349159240723,47.19650650024414
2257,ND,5,43.493581771850586,56.50642013549805
2258,OH,161,51.59683609008789,48.40316200256348
2259,WY,45,44.82059574127197,55.17940330505371
2260,TX,189,58.04586601257324,41.95413398742676
2261,MI,123,51.95917320251465,48.04082679748535
2262,SC,59,53.04024887084961,46.95975112915039
2263,ID,23,40.6727819442749,59.327219009399414
2264,NM,15,48.867000579833984,51.132999420166016
2265,TN,159,57.35770320892334,42.64229774475098
2266,GA,155,55.376760482788086,44.623239517211914
2267,KY,141,56.474257469177246,43.52574157714844
2268,TN,43,54.69095420837402,45.30904769897461
2269,PR,83,71.37852478027344,28.62147617340088
2270,GA,119,54.49420356750488,45.50579833984375
2271,IL,193,43.82647514343262,56.17352485656738
2272,GA,175,55.08985710144043,44.91014289855957
2273,ID,41,51.42296314239502,48.577035903930664
2274,CA,29,52.19174003601074,47.80825996398926
2275,VA,640,52.225791931152344,47.77420997619629
2276,AL,91,52.76775360107422,47.23224449157715
2277,AL,111,53.46088981628418,46.53911209106445
2278,PR,101,56.80295944213867,43.19704055786133
2279,WI,78,51.90311622619629,48.096885681152344
2280,OH,91,52.925575733184814,47.074424743652344
2281,IA,43,54.432175636291504,45.56782341003418
2282,OH,51,49.890833377838135,50.10916519165039
2283,WV,21,62.79707431793213,37.202924728393555
2284,MN,47,45.98265552520752,54.017343521118164
2285,MN,125,42.30220985412598,57.69779014587402
2286,WV,53,56.008663177490234,43.9913387298584
2287,MI,67,47.503990173339844,52.496009826660156
2288,NE,121,43.68914461135864,56.31085395812988
2289,KS,57,51.55700874328613,48.4429931640625
2290,WI,83,50.217556953430176,49.78244590759277
2291,AK,16,50.712928771972656,49.287071228027344
2292,PR,11,62.66797637939453,37.33202362060547
2293,TX,111,60.36240005493164,39.63759994506836
2294,NE,77,42.75449085235596,57.24550819396973
2295,IL,55,44.061429023742676,55.93857192993164
2296,PR,105,52.69002723693848,47.309974670410156
2297,LA,111,59.50958728790283,40.49041175842285
2298,TX,349,50.10106086730957,49.89894104003906
2299,TN,107,53.3660831451416,46.6339168548584
2300,WA,15,40.491196632385254,59.50880432128906
2301,TN,167,48.71974468231201,51.28025436401367
2302,AK,180,57.285067558288574,42.71493148803711
2303,PA,107,56.47605514526367,43.52394485473633
2304,TX,99,38.97968578338623,61.02031326293945
2305,WI,107,51.63233661651611,48.3676643371582
2306,LA,57,61.60756874084473,38.39243125915527
2307,IA,115,53.52675724029541,46.47324180603027
2308,GA,61,51.22628402709961,48.77371597290039
2309,AK,275,44.272775650024414,55.72722625732422
2310,IN,133,52.854859352111816,47.1451416015625
2311,MN,159,43.7911319732666,56.2088680267334
2312,ID,47,56.282936096191406,43.71706581115723
2313,WI,99,47.474063873291016,52.52593994140625
2314,TX,83,49.63491344451904,50.36508560180664
2315,NV,7,46.239858627319336,53.760141372680664
2316,NV,9,47.11864471435547,52.88135528564453
2317,KY,33,54.35972023010254,45.640281677246094
2318,KY,199,50.128034591674805,49.871965408325195
2319,PR,79,62.035823822021484,37.96417808532715
2320,MS,29,50.5783109664917,49.42168998718262
2321,LA,93,54.84951972961426,45.15048027038574
2322,TX,385,47.368422508239746,52.63157844543457
2323,AZ,11,45.28928565979004,54.71071434020996
2324,PA,33,60.23566150665283,39.76433563232422
2325,UT,7,37.22666263580322,62.77333641052246
2326,TX,449,57.285099029541016,42.71489906311035
2327,TX,345,48.05583190917969,51.94416618347168
2328,NC,23,49.32670021057129,50.67329978942871
2329,AR,23,54.203362464904785,45.79663848876953
2330,PA,111,59.91469669342041,40.085304260253906
2331,CA,33,43.90301513671875,56.09698486328125
2332,TN,73,55.55258846282959,44.447410583496094
2333,TX,357,58.874460220336914,41.12554168701172
2334,PR,107,63.405595779418945,36.59440612792969
2335,MN,173,44.169973373413086,55.830026626586914
2336,LA,127,60.650102615356445,39.349897384643555
2337,KS,93,57.284170150756836,42.7158260345459
2338,TX,315,53.671024322509766,46.32897758483887
2339,TX,293,52.0717716217041,47.9282283782959
2340,ID,33,67.02127456665039,32.97872352600098
2341,OK,9,50.19643020629883,49.803571701049805
2342,IN,181,51.058738708496094,48.941261291503906
2343,NE,47,51.373735427856445,48.626264572143555
2344,NM,3,49.30020999908447,50.699790954589844
2345,TX,207,59.554222106933594,40.44577980041504
2346,KY,97,55.9984712600708,44.00152778625488
2347,AL,47,52.2744140625,47.7255859375
2348,TN,49,60.452619552612305,39.54738235473633
2349,WI,137,53.749999046325684,46.25
2350,NJ,11,58.39889144897461,41.60110855102539
2351,TN,143,55.62430191040039,44.37569618225098
2352,TX,135,53.60190963745117,46.39809036254883
2353,TX,399,54.026750564575195,45.97325134277344
2354,GA,279,52.55020523071289,47.44979476928711
2355,IL,105,52.30915451049805,47.69084548950195
2356,IA,117,49.40605688095093,50.593942642211914
2357,LA,23,52.10201072692871,47.897987365722656
2358,IL,173,51.07945966720581,48.9205379486084
2359,WI,67,52.556453704833984,47.44354438781738
2360,WV,17,62.2536563873291,37.74634552001953
2361,AK,13,54.081634521484375,45.91836738586426
2362,VA,49,49.55264854431152,50.447349548339844
2363,IN,21,51.42668914794922,48.57331085205078
2364,IL,151,55.18463706970215,44.81536293029785
