,CountyNo,STATE,HHI,FractionOfForeigners,MedianIncome,PovertyRate,Movers,Gini,"Percent of adults with less than a high school diploma, 2016-20","Percent of adults with a high school diploma only, 2016-20","Percent of adults completing some college or associate's degree, 2016-20",Percent of adults with a bachelor's degree or higher 2016-20,BelowUni,AboveUni,Rural_Urbanization,PopulationDevelopment
2755,467,TX,0.7305323606467276,0.037269878206692066,27559.0,0.12864300861373318,8.1,0.4716,14.699216842651367,33.00113296508789,36.52400207519531,15.775649070739746,47.70034980773926,52.29965114593506,4.0,4011
2756,469,TX,0.45995095903728217,0.07509531510050874,27733.0,0.16413083251690885,4.999999999999999,0.4625,16.60344886779785,30.508670806884766,33.97379684448242,18.91408348083496,47.11211967468262,52.88788032531738,2.0,5291
2757,471,TX,0.4469085035226176,0.08491905279690709,25880.0,0.17264709435785913,11.3,0.4779,14.026636123657227,39.91521072387695,27.040510177612305,19.017642974853516,53.94184684753418,46.05815315246582,3.0,5110
2758,473,TX,0.29452333937920505,0.15412589834617715,30083.0,0.1562905879296909,9.1,0.4577,14.76323127746582,31.489748001098633,30.768198013305664,22.978822708129883,46.25297927856445,53.74702072143555,1.0,12041
2759,475,TX,0.4487590357346939,0.07641880501966661,30368.0,0.11931073234688144,7.5,0.4237,20.450536727905273,36.504276275634766,31.5103816986084,11.534808158874512,56.95481300354004,43.04518985748291,6.0,1340
2760,477,TX,0.5022766995309006,0.06773760078182263,30073.0,0.10627901294893721,7.5,0.473,12.476154327392578,31.005977630615234,28.428504943847656,28.08936309814453,43.48213195800781,56.51786804199219,3.0,2164
2761,479,TX,0.48042382099638326,0.3498018586358691,22800.0,0.327038061109392,2.4000000000000004,0.4625,31.84760856628418,24.569665908813477,24.81986427307129,18.762861251831055,56.417274475097656,43.582725524902344,2.0,26348
2762,481,TX,0.41616776524126414,0.10577335047129392,28175.0,0.16307840616966582,4.1000000000000005,0.4783,19.954607009887695,29.07426643371582,32.19973373413086,18.771394729614258,49.028873443603516,50.97112846374512,3.0,276
2763,483,TX,0.5926335226206961,0.08053691275167785,27150.0,0.18330536912751677,4.4,0.4306,20.102651596069336,30.652978897094727,33.989166259765625,15.255204200744629,50.75563049316406,49.244370460510254,10.0,-354
2764,485,TX,0.49974982283713815,0.06474004469893473,25704.0,0.16481508670614528,10.5,0.459,11.73477840423584,32.60145950317383,32.53299331665039,23.130769729614258,44.33623790740967,55.66376304626465,2.0,730
2765,487,TX,0.4375498643634059,0.047503958663221935,23873.0,0.18943245270439205,7.800000000000001,0.4098,21.262081146240234,33.41671371459961,30.42637825012207,14.894826889038086,54.678794860839844,45.321205139160156,5.0,-766
2766,489,TX,0.48243347168159967,0.1505113141862489,19092.0,0.27360748476936464,5.000000000000001,0.4603,29.92905616760254,37.17115020751953,23.69198989868164,9.207803726196289,67.10020637512207,32.89979362487793,5.0,-776
2767,491,TX,0.46801662407125283,0.15143278111773661,40640.0,0.06918204340177868,9.9,0.3948,6.718745231628418,20.244203567504883,31.165653228759766,41.87139892578125,26.9629487991333,73.03705215454102,1.0,167872
2768,493,TX,0.5315899734102938,0.042179595278246204,33829.0,0.10160202360876897,7.0,0.4374,11.430086135864258,34.33442306518555,31.32232093811035,22.913169860839844,45.764509201049805,54.235490798950195,1.0,8152
2769,495,TX,0.4550191561870911,0.18323170731707317,32742.0,0.1364329268292683,3.8000000000000003,0.3947,31.117958068847656,30.413732528686523,28.939260482788086,9.529048919677734,61.53169059753418,38.46830940246582,6.0,900
2770,497,TX,0.6489259817298254,0.08421171753750646,31631.0,0.11048241076047595,7.3,0.4185,13.864313125610352,34.228275299072266,33.096092224121094,18.811317443847656,48.09258842468262,51.90740966796875,1.0,10857
2771,499,TX,0.6810933413664507,0.04336144662757283,27115.0,0.12879938322080228,10.0,0.4747,14.35503101348877,33.052581787109375,33.41878128051758,19.173608779907227,47.407612800598145,52.592390060424805,6.0,3575
2772,501,TX,0.46685541754946247,0.23644030827395668,35214.0,0.1393049294750618,2.4,0.4193,30.804100036621094,30.114307403564453,27.31572723388672,11.765865325927734,60.91840744018555,39.08159255981445,9.0,834
2773,503,TX,0.6678625379277693,0.06507993319016941,29662.0,0.14727988546886184,4.9,0.4655,15.176347732543945,30.40089988708496,30.850807189941406,23.571945190429688,45.577247619628906,54.422752380371094,11.0,-540
2774,505,TX,0.4679860479857306,0.3165168007572172,17897.0,0.4157122574538571,6.0,0.5495,35.30876541137695,30.602590560913086,21.9372501373291,12.151394844055176,65.91135597229004,34.08864498138428,5.0,161
2775,507,TX,0.48033283039404545,0.05984209581912794,16621.0,0.3699982056343083,2.1,0.4014,24.278270721435547,35.0091552734375,28.348119735717773,12.364456176757812,59.28742599487305,40.712575912475586,9.0,163
2776,1,UT,0.7299747292983347,0.0836007431177166,32859.0,0.042391487924337105,1.6,0.3371,8.62826156616211,27.021442413330078,38.54301071166992,25.80728530883789,35.64970397949219,64.35029602050781,9.0,81
2777,3,UT,0.7637257575784165,0.03281691215752118,31094.0,0.0820995191940777,6.8,0.3851,7.1063971519470215,30.372589111328125,38.820796966552734,23.70021629333496,37.47898626327515,62.521013259887695,2.0,6071
2778,5,UT,0.7133483296677835,0.06941441014551439,24817.0,0.15158825201816128,8.3,0.4229,6.461768627166748,20.167699813842773,34.889808654785156,38.48072052001953,26.62946844100952,73.37052917480469,2.0,15633
2779,7,UT,0.6966490448535109,0.025754793961648308,24772.0,0.16161770705834352,6.9,0.4162,7.841954231262207,29.384708404541016,46.01115798950195,16.762178421020508,37.22666263580322,62.77333641052246,8.0,-940
2780,9,UT,0.9076576314226139,0.0,34083.0,0.02972027972027972,7.0,0.3157,3.9370079040527344,42.519683837890625,38.84514617919922,14.698163032531738,46.45669174194336,53.54330921173096,10.0,-109
2781,11,UT,0.7280120440928579,0.0563631251107946,36129.0,0.055941341516342585,7.0,0.3813,4.107839107513428,21.163288116455078,36.563072204589844,38.16579818725586,25.271127223968506,74.7288703918457,2.0,49002
2782,13,UT,0.7218168896607802,0.033252784198361,31051.0,0.14089094347552006,6.4,0.4071,10.803913116455078,38.36665344238281,37.10761260986328,13.721820831298828,49.17056655883789,50.82943344116211,9.0,1331
2783,15,UT,0.8524280308900904,0.024997449239873484,29048.0,0.12202836445260688,5.1,0.3676,5.637795448303223,30.062992095947266,48.519683837890625,15.77952766418457,35.70078754425049,64.2992115020752,10.0,-964
2784,17,UT,0.7797287828261411,0.029332782482958068,21537.0,0.1625697170006197,5.1,0.4371,6.343283653259277,30.625717163085938,37.65786361694336,25.37313461303711,36.969000816345215,63.03099822998047,12.0,-121
2785,19,UT,0.7447077543133004,0.08709494030699261,28298.0,0.14815235929505402,6.4,0.4322,6.193078517913818,27.05618667602539,36.093597412109375,30.65713882446289,33.24926519393921,66.75073623657227,11.0,529
2786,21,UT,0.7432085763516303,0.04269127716582316,24551.0,0.16788726803612186,9.100000000000001,0.4253,6.616244316101074,23.10163688659668,41.41093063354492,28.87118911743164,29.717881202697754,70.28211975097656,5.0,8676
2787,23,UT,0.8215502548702871,0.029926746471323925,26565.0,0.11934965159907093,8.6,0.3684,7.553516864776611,37.84403610229492,35.88684844970703,18.71559715270996,45.39755296707153,54.60244560241699,2.0,1771
2788,25,UT,0.8070815609035992,0.012307692307692308,27658.0,0.1308361204013378,10.9,0.4547,8.571428298950195,24.839284896850586,36.89285659790039,29.696428298950195,33.41071319580078,66.58928489685059,6.0,761
2789,27,UT,0.6590597467000215,0.06609099966788443,27757.0,0.12960810362005978,4.4,0.3948,10.353535652160645,32.3863639831543,34.8863639831543,22.373737335205078,42.73989963531494,57.260101318359375,11.0,685
2790,29,UT,0.893042706074554,0.017445375248294325,36173.0,0.015977200103635892,7.5,0.374,2.16579532623291,20.1643009185791,39.28304672241211,38.38685607910156,22.33009624481201,77.66990280151367,2.0,2655
2791,31,UT,0.8830164256578144,0.00921409214092141,13264.0,0.1902439024390244,1.3,0.4706,7.3042168617248535,30.49698829650879,40.58734893798828,21.611446380615234,37.80120515823364,62.198795318603516,12.0,-77
2792,33,UT,0.7302664527600189,0.051248357424441525,27017.0,0.11038107752956636,2.1,0.3912,4.3385491371154785,28.23613166809082,45.376956939697266,22.048364639282227,32.5746808052063,67.42532157897949,7.0,219
2793,35,UT,0.5010344932041735,0.14857110899837817,35081.0,0.09729169102805924,5.8,0.4316,8.479076385498047,22.3537540435791,32.6385612487793,36.52860641479492,30.83283042907715,69.16716766357422,1.0,130782
2794,37,UT,0.44039729223735163,0.008670520231213872,24625.0,0.22099744589326523,3.6,0.4651,14.284160614013672,30.472148895263672,36.07484817504883,19.168842315673828,44.756309509277344,55.243690490722656,9.0,562
2795,39,UT,0.669608168476327,0.05652479774885684,21291.0,0.14150545198733733,13.100000000000001,0.4152,8.047239303588867,31.628673553466797,39.5770378112793,20.747047424316406,39.675912857055664,60.3240852355957,6.0,3117
2796,41,UT,0.8267004548351902,0.019879663056558364,26563.0,0.13641395908543924,7.5,0.4015,8.953893661499023,31.227262496948242,38.91899871826172,20.899843215942383,40.181156158447266,59.8188419342041,11.0,818
2797,43,UT,0.7387767161023892,0.10749691870746476,42261.0,0.05029205294464391,8.4,0.4966,4.770090103149414,16.02922248840332,23.08408546447754,56.11660385131836,20.799312591552734,79.2006893157959,3.0,5821
2798,45,UT,0.6886653599621795,0.04315194153412279,35930.0,0.05681318514699862,6.8999999999999995,0.3471,7.9363908767700195,31.930187225341797,37.06028747558594,23.073135375976562,39.866578102111816,60.1334228515625,1.0,14041
2799,47,UT,0.6982671221334844,0.025742689717500947,24025.0,0.13352380397072972,5.1,0.4434,11.544536590576172,38.08931350708008,34.073612213134766,16.292537689208984,49.63385009765625,50.36614990234375,8.0,3146
2800,49,UT,0.7148560910835514,0.07974076905651829,27125.0,0.10561962000226527,8.1,0.4183,4.835875511169434,16.7384033203125,37.299659729003906,41.126060485839844,21.574278831481934,78.42572021484375,2.0,119671
2801,51,UT,0.7226734218243505,0.08549006511938555,35726.0,0.049657705793955585,11.6,0.443,4.6170830726623535,20.57111358642578,31.15025520324707,43.66154861450195,25.188196659088135,74.81180381774902,3.0,10561
2802,53,UT,0.7068050424689335,0.05761045836103465,27835.0,0.1026885294793809,7.499999999999999,0.4364,6.161201000213623,22.50425910949707,42.145538330078125,29.189001083374023,28.665460109710693,71.33453941345215,2.0,39441
2803,55,UT,0.8562830652184755,0.061929337038507344,23468.0,0.10639142516871775,6.0,0.3978,10.4281005859375,18.99011993408203,46.54226303100586,24.03951644897461,29.41822052001953,70.58177947998047,12.0,-67
2804,57,UT,0.6241769577648667,0.07070711364660472,33051.0,0.09042756697472347,6.9,0.3891,8.450589179992676,29.25315284729004,37.19379806518555,25.102460861206055,37.703742027282715,62.2962589263916,2.0,28977
2805,1,VT,0.8750852800340753,0.05173203549957057,32172.0,0.06764958488405383,7.6,0.4192,5.779266357421875,29.97896957397461,23.284523010253906,40.95724105834961,35.758235931396484,64.24176406860352,6.0,-44
2806,3,VT,0.90558679398621,0.029783393501805054,30605.0,0.11246651915686502,6.3999999999999995,0.4764,7.388484954833984,28.084102630615234,27.050500869750977,37.47690963745117,35.47258758544922,64.52741050720215,5.0,-1655
2807,5,VT,0.9233561752211673,0.02239061857084076,28748.0,0.11713070909340283,6.1,0.4582,7.179963111877441,34.82374954223633,27.328386306762695,30.667903900146484,42.00371265411377,57.99629020690918,9.0,-1234
2808,7,VT,0.8182861674272466,0.09633776849925102,36486.0,0.11663831142862953,9.0,0.4476,5.195932865142822,18.50623893737793,23.685546875,52.612281799316406,23.702171802520752,76.2978286743164,2.0,7229
2809,9,VT,0.9420912392720941,0.028056112224448898,25449.0,0.14345357381429527,6.5,0.4355,11.621052742004395,43.7684211730957,26.168420791625977,18.44210433959961,55.3894739151001,44.610525131225586,8.0,-143
2810,11,VT,0.9191085693881209,0.026921863497738983,33723.0,0.10066253023451467,3.8000000000000003,0.4073,8.941557884216309,37.53368377685547,27.0188045501709,26.50595474243164,46.47524166107178,53.52475929260254,2.0,1656
2811,13,VT,0.8996328190311549,0.04362665083840332,40132.0,0.06633031607063362,6.2,0.4151,6.106442451477051,27.899160385131836,23.772174835205078,42.22222137451172,34.00560283660889,65.9943962097168,2.0,265
2812,15,VT,0.9176941003726407,0.03479153830355309,35109.0,0.12585746559868558,9.1,0.4925,7.50140380859375,24.51993179321289,26.939922332763672,41.03874206542969,32.02133560180664,67.97866439819336,7.0,887
2813,17,VT,0.9440680277617465,0.01977662374617628,34809.0,0.09703350643807356,6.0,0.4008,7.311232089996338,34.53700256347656,26.202104568481445,31.949661254882812,41.8482346534729,58.15176582336426,8.0,-44
2814,19,VT,0.9348746944394188,0.04139169823109063,28899.0,0.12358936311453005,4.0,0.4274,10.52497673034668,38.14223098754883,27.128904342651367,24.203886032104492,48.66720771789551,51.33279037475586,11.0,-194
2815,21,VT,0.9298428199590543,0.024457287848886382,30825.0,0.1060226952354102,3.6,0.4347,6.281754016876221,33.60258483886719,27.92957305908203,32.18608856201172,39.88433885574341,60.11566162109375,5.0,-3451
2816,23,VT,0.9164856349270761,0.029427986833911575,35422.0,0.10052486433591318,4.6000000000000005,0.4281,5.7870259284973145,25.57654571533203,24.93886947631836,43.69755935668945,31.363571643829346,68.63642883300781,5.0,-1125
2817,25,VT,0.9011882815019381,0.03339549492074398,30486.0,0.13218334396623643,5.8,0.4664,6.249409198760986,30.005985260009766,24.00541877746582,39.73918914794922,36.25539445877075,63.74460792541504,9.0,-2291
2818,27,VT,0.921004015453711,0.03996123589100445,33035.0,0.09432599855584692,6.2,0.4605,5.3180999755859375,29.363800048828125,26.956104278564453,38.361995697021484,34.68190002441406,65.31809997558594,8.0,-1608
2819,1,VA,0.48127200925597763,0.0929589957017125,25041.0,0.20809169680016373,3.9,0.4562,17.54083824157715,36.832820892333984,25.918615341186523,19.70772361755371,54.37365913391113,45.626338958740234,6.0,-848
2820,3,VA,0.6359029602956748,0.11646144749535793,40198.0,0.07916930322299562,12.600000000000001,0.4719,7.331545352935791,14.543878555297852,19.385515213012695,58.73905944824219,21.875423908233643,78.12457466125488,2.0,10360
2821,5,VA,0.8622211552125293,0.01265133995374779,27532.0,0.1523602230988981,2.5,0.4537,10.649932861328125,42.68041229248047,32.093231201171875,14.576422691345215,53.330345153808594,46.66965389251709,6.0,-1390
2822,7,VA,0.6086531513061461,0.014062377248801949,36093.0,0.10857097965276141,10.0,0.432,14.379719734191895,42.79396057128906,24.64940643310547,18.17691421508789,57.17368030548096,42.82632064819336,1.0,455
2823,9,VA,0.628781380476424,0.018554372378186513,29277.0,0.10916424653113908,7.999999999999999,0.4239,13.37526798248291,37.954833984375,27.344602584838867,21.32529640197754,51.33010196685791,48.669898986816406,2.0,-748
2824,11,VA,0.6532174954411418,0.01585548118786146,27668.0,0.1328871271687569,3.6,0.4202,12.248336791992188,36.8514404296875,29.43680763244629,21.463415145874023,49.09977722167969,50.90022277832031,2.0,938
2825,13,VA,0.4355648079691604,0.29597312459808856,71423.0,0.08250548816994478,13.099999999999998,0.4426,5.054989337921143,7.8978118896484375,11.211479187011719,75.8357162475586,12.95280122756958,87.04719543457031,1.0,29215
2826,15,VA,0.8331108353829595,0.02371041462618348,31810.0,0.08527859397105235,7.3,0.3997,11.331215858459473,40.17512512207031,26.20803451538086,22.285621643066406,51.506340980529785,48.493656158447266,2.0,1808
2827,17,VA,0.8749460408829471,0.02109090909090909,32344.0,0.18933333333333333,11.0,0.4721,12.5,38.71733856201172,31.383609771728516,17.399049758911133,51.21733856201172,48.78265953063965,7.0,-584
2828,19,VA,0.7985247644945163,0.029308957566644242,33984.0,0.08172740822814029,7.4,0.4211,8.151453971862793,30.104246139526367,30.890453338623047,30.853845596313477,38.25570011138916,61.74429893493652,2.0,10321
2829,21,VA,0.901372025960278,0.0026971283515786135,26447.0,0.09376487386958592,8.4,0.3975,11.382441520690918,42.90615463256836,32.31079864501953,13.400605201721191,54.28859615325928,45.71140384674072,7.0,-544
2830,23,VA,0.888141204129514,0.021509015939442426,34879.0,0.06335774509200566,4.8,0.4128,6.3810834884643555,34.379302978515625,32.34270095825195,26.896915435791016,40.76038646697998,59.23961639404297,2.0,271
2831,25,VA,0.46819772689177436,0.01662782641556969,21796.0,0.1646406751905272,7.3999999999999995,0.4559,22.964645385742188,36.4012336730957,25.794679641723633,14.839442253112793,59.36587905883789,40.634121894836426,4.0,-1203
2832,27,VA,0.9002385656802264,0.0165431508486732,19437.0,0.24059287592636863,4.6,0.4797,27.444072723388672,36.94227981567383,23.822765350341797,11.790878295898438,64.3863525390625,35.613643646240234,10.0,-3094
2833,29,VA,0.48790445676527683,0.014770339237466226,25134.0,0.14217952566796757,6.800000000000001,0.428,17.450132369995117,43.977115631103516,25.923921585083008,12.648832321166992,61.42724800109863,38.57275390625,2.0,2
2834,31,VA,0.6829998624980357,0.03193838835721162,28870.0,0.10653679898824019,6.5,0.4169,11.20540714263916,33.50356674194336,31.798723220825195,23.49230194091797,44.70897388458252,55.291025161743164,2.0,43
2835,33,VA,0.49134963879997146,0.03429081913139088,36102.0,0.07686228697086311,9.999999999999998,0.4332,12.04049015045166,38.85310363769531,27.26304054260254,21.843366622924805,50.89359378814697,49.106407165527344,1.0,2180
2836,35,VA,0.9045766513467479,0.020292151863846208,23137.0,0.16182043684972094,5.1,0.4388,19.090627670288086,37.9200439453125,28.224199295043945,14.765130043029785,57.010671615600586,42.98932933807373,9.0,-251
2837,36,VA,0.41433194109560323,0.02277095963329883,30957.0,0.13026763270737837,5.6,0.4924,18.46970558166504,39.813289642333984,25.498809814453125,16.21819496154785,58.28299522399902,41.71700477600098,1.0,-293
2838,37,VA,0.5565143399072232,0.0056736387501058515,25066.0,0.2361757981200779,4.2,0.4885,16.095932006835938,38.157737731933594,31.845842361450195,13.90048885345459,54.25366973876953,45.746331214904785,7.0,-706
2839,41,VA,0.44660759455400395,0.09413400903046353,40898.0,0.06943042034203992,7.1,0.4575,7.409597873687744,23.119306564331055,29.417572021484375,40.053524017333984,30.5289044380188,69.47109603881836,1.0,36566
2840,43,VA,0.7529323634070537,0.05490081253202547,39553.0,0.06302613278676525,8.5,0.423,8.312080383300781,28.98838233947754,28.034381866455078,34.66515350341797,37.30046272277832,62.69953536987305,1.0,585
2841,45,VA,0.9983835941716842,0.0031891568666533787,30150.0,0.11660354793701415,10.4,0.3882,8.52169418334961,37.2044677734375,32.605873107910156,21.667964935302734,45.72616195678711,54.27383804321289,2.0,-59
2842,47,VA,0.5185837203819333,0.10147404400769067,35941.0,0.08135013885921812,7.8,0.4652,12.935054779052734,31.05379867553711,30.85759735107422,25.153549194335938,43.988853454589844,56.011146545410156,1.0,5916
2843,49,VA,0.5171185343962421,0.0073256293850598436,26426.0,0.1060668592653735,5.3,0.4263,14.232622146606445,35.32002639770508,33.90227127075195,16.54507827758789,49.55264854431152,50.447349548339844,4.0,-120
2844,51,VA,0.9639107190376863,0.004120111731843575,20122.0,0.227304469273743,2.6,0.5839,21.79737663269043,36.459205627441406,30.38422203063965,11.359196662902832,58.256582260131836,41.74341869354248,8.0,-1585
2845,53,VA,0.5011627005519582,0.032619738751814224,33431.0,0.1125544267053701,7.300000000000001,0.4223,15.514878273010254,37.13292694091797,29.541894912719727,17.8102970123291,52.64780521392822,47.35219192504883,1.0,543
2846,57,VA,0.46081785654180707,0.01430441286462229,26230.0,0.1505235602094241,5.3,0.4013,17.21019172668457,35.8216552734375,30.7515926361084,16.21656036376953,53.03184700012207,46.96815299987793,4.0,-198
2847,59,VA,0.35192708590662664,0.45516255576637094,54708.0,0.0837995487410902,7.7,0.4332,7.3163042068481445,12.637484550476074,17.901731491088867,62.14448165893555,19.95378875732422,80.04621315002441,1.0,65806
2848,61,VA,0.6854370666122689,0.07626344710161752,45793.0,0.05830818048138689,8.2,0.4177,8.13422679901123,24.252580642700195,30.935148239135742,36.678043365478516,32.386807441711426,67.61319160461426,1.0,6019
2849,63,VA,0.8801166387705196,0.03316749585406302,30317.0,0.10341625207296849,3.3,0.4085,10.961127281188965,36.38615798950195,30.96112823486328,21.691585540771484,47.34728527069092,52.652713775634766,2.0,470
2850,65,VA,0.6519946494043425,0.030737783948474682,40183.0,0.0457017239384473,8.7,0.4771,7.5214972496032715,23.839149475097656,33.0349006652832,35.60445022583008,31.360646724700928,68.63935089111328,2.0,1579
2851,67,VA,0.782372128701872,0.021849294947121033,28782.0,0.1362551410105758,4.6,0.4675,11.619382858276367,34.3107795715332,31.339344024658203,22.730493545532227,45.93016242980957,54.06983757019043,2.0,-117
2852,69,VA,0.7386269454840025,0.0690951994690657,38901.0,0.06057812845660349,8.3,0.3965,11.57843017578125,31.9062442779541,29.672183990478516,26.8431396484375,43.48467445373535,56.515323638916016,2.0,11008
2853,71,VA,0.9168641920758073,0.013356916321053916,31143.0,0.09868260551353988,3.9000000000000004,0.3827,10.048555374145508,37.708831787109375,32.713356018066406,19.52925682067871,47.75738716125488,52.24261283874512,2.0,-566
2854,73,VA,0.7422018292426413,0.01520682934863166,36256.0,0.07924569734566715,4.4,0.3811,10.930641174316406,30.929908752441406,34.13447570800781,24.004974365234375,41.86054992675781,58.13945007324219,1.0,490
2855,75,VA,0.6636133657385165,0.04135641876738136,41037.0,0.04368888490176729,9.4,0.4837,6.919490337371826,23.197635650634766,26.074596405029297,43.80827713012695,30.117125988006592,69.88287353515625,1.0,2036
2856,77,VA,0.8069999011283675,0.027091475127508778,21911.0,0.15658740147049083,5.7,0.47,16.932453155517578,36.72037887573242,30.308090209960938,16.039073944091797,53.65283203125,46.347164154052734,12.0,17
2857,79,VA,0.6604092775386323,0.04371584699453552,35367.0,0.10296796314154077,6.000000000000001,0.3913,12.059274673461914,29.81969451904297,28.148040771484375,29.972990036010742,41.87896919250488,58.12103080749512,2.0,1416
2858,81,VA,0.4947073660714287,0.02275179856115108,19285.0,0.09964028776978417,18.2,0.4426,21.906923294067383,40.37457275390625,26.447219848632812,11.271282196044922,62.28149604797363,37.718502044677734,4.0,-907
2859,83,VA,0.5053356522217369,0.019616064208918572,24302.0,0.15114851307238478,3.0,0.4484,17.55691146850586,36.5614013671875,29.800655364990234,16.081031799316406,54.11831283569336,45.88168716430664,6.0,-2330
2860,85,VA,0.7316542735744294,0.042610156095633275,40600.0,0.05004939735230192,6.800000000000001,0.419,6.1124725341796875,25.64422035217285,27.9259033203125,40.317405700683594,31.75669288635254,68.2433090209961,1.0,7903
2861,87,VA,0.3901090928431589,0.15114071125040587,38360.0,0.09961458642158316,7.0,0.4673,7.547062873840332,21.70667839050293,26.488967895507812,44.25728988647461,29.25374126434326,70.74625778198242,1.0,23883
2862,89,VA,0.5441292182461104,0.02807167757323711,22293.0,0.15446557804823355,2.9000000000000004,0.4381,19.767967224121094,34.59992980957031,30.50211524963379,15.129985809326172,54.367897033691406,45.63210105895996,5.0,-3594
2863,91,VA,0.9289855380237424,0.02107728337236534,26250.0,0.10210772833723654,4.8,0.385,10.094450950622559,35.47815704345703,23.73081398010254,30.696577072143555,45.57260799407959,54.427391052246094,7.0,-131
2864,93,VA,0.5643320751044509,0.039045736871823826,36028.0,0.09785431959345003,7.4,0.4351,11.117364883422852,29.71259117126465,31.142127990722656,28.027915954589844,40.8299560546875,59.1700439453125,1.0,1839
2865,95,VA,0.6308516989947287,0.0755161147650911,40529.0,0.07008032415003353,9.0,0.4271,4.555037021636963,17.751670837402344,26.71759796142578,50.97569274902344,22.306707859039307,77.69329071044922,1.0,9514
2866,97,VA,0.5281419036035687,0.005383384257238469,36776.0,0.12643678160919541,6.0,0.4283,9.34718132019043,36.05341339111328,28.76483726501465,25.834569931030273,45.40059471130371,54.59940719604492,4.0,80
2867,99,VA,0.6060726992091181,0.029755620723362658,40020.0,0.05407624633431085,10.1,0.3749,7.475635051727295,26.933692932128906,30.133514404296875,35.457157135009766,34.4093279838562,65.59067153930664,4.0,3252
2868,101,VA,0.6587868697103623,0.030332621299969484,37660.0,0.0743362831858407,4.6,0.3742,5.816214561462402,32.995182037353516,37.09527587890625,24.09333038330078,38.81139659881592,61.18860626220703,1.0,1213
2869,103,VA,0.5614132205955197,0.047192118226600986,35231.0,0.14758620689655172,5.8,0.5566,9.845582008361816,30.453964233398438,25.774991989135742,33.92546081542969,40.299546241760254,59.70045280456543,12.0,-788
2870,105,VA,0.8673297063774165,0.014781934149284606,18226.0,0.258360627478021,5.1,0.4652,20.975936889648438,35.028751373291016,34.381107330322266,9.614203453063965,56.00468826293945,43.99531078338623,7.0,-2164
2871,107,VA,0.3954517283593237,0.34159600713680777,62137.0,0.0430786019622874,6.9,0.3922,6.0826497077941895,12.379048347473145,19.92154884338379,61.61675262451172,18.461698055267334,81.53830146789551,1.0,101227
2872,109,VA,0.6716148757381782,0.04059400263746345,31994.0,0.11538902585860902,5.1,0.4421,11.61428451538086,33.783935546875,29.44688606262207,25.15489387512207,45.39822006225586,54.60177993774414,4.0,4438
2873,111,VA,0.4595112438514109,0.03170566293658868,24771.0,0.14097999321804,2.8000000000000003,0.419,18.196043014526367,39.86811065673828,29.46238899230957,12.473454475402832,58.06415367126465,41.9358434677124,12.0,-718
2874,113,VA,0.7535178673354966,0.03189478658056387,30468.0,0.09859820444164435,5.0,0.4535,11.36739730834961,35.03310012817383,29.10633087158203,24.493173599243164,46.40049743652344,53.599504470825195,4.0,-47
2875,115,VA,0.7902721270392424,0.016877637130801686,39717.0,0.08110642287857478,7.4,0.4532,8.137829780578613,27.859237670898438,34.941349029541016,29.06158447265625,35.99706745147705,64.00293350219727,1.0,-144
2876,117,VA,0.4951634868637483,0.035135503200326844,28078.0,0.16600844341549775,4.4,0.4694,15.209025382995605,32.07976150512695,29.609060287475586,23.10215187072754,47.28878688812256,52.711212158203125,9.0,-2140
2877,119,VA,0.6558573435130088,0.02440209994166829,30446.0,0.09255298463931558,11.1,0.4402,12.237001419067383,30.241838455200195,30.665054321289062,26.85610580444336,42.47883987426758,57.52116012573242,4.0,-377
2878,121,VA,0.7198884290963993,0.09400454896863901,26281.0,0.23203101365811027,11.0,0.4912,6.204405307769775,23.09348487854004,24.671720504760742,46.030391693115234,29.297890186309814,70.70211219787598,2.0,4143
2879,125,VA,0.6858601653333903,0.036660309387582114,32635.0,0.11916366461821007,3.6999999999999997,0.4824,14.708794593811035,36.16887283325195,18.237464904785156,30.884868621826172,50.87766742706299,49.12233352661133,2.0,-90
2880,127,VA,0.6678259489153023,0.041014799154334036,40328.0,0.04881371858116044,11.0,0.37,6.497690200805664,30.628494262695312,30.804765701293945,32.06904983520508,37.12618446350098,62.87381553649902,1.0,4662
2881,131,VA,0.44710360465533605,0.06152317282500678,29013.0,0.16930165326587768,3.2,0.4805,14.871033668518066,34.22734451293945,24.754621505737305,26.146997451782227,49.09837818145752,50.90161895751953,4.0,-679
2882,133,VA,0.5840284163616329,0.008346548702111677,32242.0,0.1388031049161172,7.9,0.4753,7.850985050201416,31.198686599731445,28.335386276245117,32.61494064331055,39.04967164993286,60.950326919555664,12.0,-235
2883,135,VA,0.4551075007165958,0.04278661546900713,26558.0,0.1554443225452551,7.6000000000000005,0.4799,17.717636108398438,38.619754791259766,28.146142959594727,15.516463279724121,56.3373908996582,43.66260623931885,4.0,-621
2884,137,VA,0.6481501253434893,0.04592635546535227,34038.0,0.11006088721368512,9.1,0.3808,10.254730224609375,36.32895278930664,27.70819664001465,25.708120346069336,46.583683013916016,53.416316986083984,4.0,3570
2885,139,VA,0.9122931731307401,0.022137668626772744,26798.0,0.1352905569007264,4.6,0.393,16.18556785583496,46.586483001708984,22.909507751464844,14.318442344665527,62.772050857543945,37.22795009613037,4.0,-140
2886,141,VA,0.8116352131893675,0.012721620999309234,25272.0,0.1253741653235091,4.299999999999999,0.4462,17.663585662841797,36.613677978515625,30.817005157470703,14.905730247497559,54.27726364135742,45.72273540496826,7.0,-882
